,Drug,District,X_Coordinate,Y_Coordinate,Year,Latitude,Longitude
3798,Heroin,11,1144428.0,1898490.0,2008,41.87747307,-87.74516605
3799,Cannabis,18,1172105.0,1908543.0,2005,41.90449369,-87.64324693
3800,Cannabis,20,1167909.0,1935528.0,2004,41.97863335,-87.65787885
3801,Cannabis,8,1160247.0,1865450.0,2010,41.78649537,-87.68799406
3802,Cannabis,7,1169148.0,1856039.0,2013,41.76048244,-87.65563026
3803,Heroin,15,1144113.0,1901841.0,2010,41.88667453,-87.74623849
3804,Cannabis,12,1156564.0,1905746.0,2013,41.89714735,-87.70040917
3805,Methamphetamines,19,1165265.0,1916112.0,2008,41.92541175,-87.66815641
3806,Crack,10,1153290.0,1892123.0,2004,41.85983006,-87.71279593
3807,Cannabis,7,1169285.0,1867296.0,2013,41.79137007,-87.65480263
3808,Crack,15,1141085.0,1904864.0,2001,41.89502632,-87.75728371
3809,Cannabis,14,1157304.0,1911294.0,2013,41.91235652,-87.69754021
3810,Heroin,7,1166756.0,1862726.0,2006,41.77888383,-87.66420637
3811,Crack,7,1164649.0,1867321.0,2005,41.79153783,-87.67180121
3812,Heroin,3,1179549.0,1864469.0,2005,41.78338405,-87.61725323
3813,Crack,24,1165401.0,1947503.0,2003,42.01154694,-87.66675927
3814,Cocaine,2,1178522.0,1869060.0,2013,41.79600561,-87.62087904
3815,Cannabis,11,1145797.0,1899817.0,2005,41.88108866,-87.74010572
3816,Cannabis,15,1143571.0,1903996.0,2008,41.89259826,-87.74817491
3817,Crack,5,1176792.0,1835901.0,2007,41.70505252,-87.62821951
3818,Cannabis,5,1176678.0,1828388.0,2009,41.68443831,-87.62886197
3819,Heroin,2,1175904.0,1883080.0,2001,41.83453689,-87.63005858
3820,Cannabis,5,1178927.0,1827640.0,2008,41.68233493,-87.62065173
3821,Cannabis,24,1166652.0,1944229.0,2003,42.00253621,-87.66225075
3822,Heroin,11,1152709.0,1905109.0,2015,41.89547653,-87.71458498
3823,Cannabis,8,1161626.0,1856687.0,2006,41.76241996,-87.68318081
3824,Crack,15,1141228.0,1904299.0,2003,41.89347326,-87.75677244
3825,Methamphetamines,24,1164818.0,1949525.0,2004,42.01710778,-87.66884662
3826,Cannabis,11,1151252.0,1904776.0,2015,41.89459145,-87.71994497
3827,Cannabis,18,1175242.0,1910836.0,2016,41.91071596,-87.63165507
3828,Cannabis,20,1165333.0,1932237.0,2001,41.96965808,-87.66744622
3829,Cannabis,15,1142511.0,1899185.0,2008,41.87941607,-87.75218757
3830,Cannabis,2,1177699.0,1879203.0,2001,41.82385758,-87.62358983
3831,Heroin,10,1151375.0,1894447.0,2012,41.86624515,-87.71976444
3832,Cannabis,9,1165393.0,1874825.0,2001,41.81211395,-87.66886039
3833,Crack,18,1171084.0,1908425.0,2007,41.90419237,-87.64700079
3834,Heroin,11,1151170.0,1907349.0,2006,41.90165363,-87.7201786
3835,Cannabis,22,1167210.0,1844990.0,2001,41.73020409,-87.66304855
3836,Methamphetamines,12,1171810.0,1894776.0,2012,41.86672266,-87.64473633
3837,Cocaine,9,1160463.0,1871441.0,2007,41.80293101,-87.68703695
3838,Cannabis,10,1155270.0,1892582.0,2006,41.8610501,-87.70551554
3839,Heroin,11,1156200.0,1894963.0,2013,41.86756511,-87.70203742
3840,Cannabis,2,1182386.0,1873939.0,2009,41.80930523,-87.60655839
3841,Cocaine,9,1158379.0,1877130.0,2010,41.8185851,-87.69452488
3842,Heroin,11,1149627.0,1897720.0,2005,41.87526074,-87.72609655
3843,Crack,11,1153581.0,1904626.0,2014,41.89413383,-87.71139517
3844,Cannabis,3,1181458.0,1858289.0,2007,41.76638169,-87.61044471
3845,Cannabis,25,1143233.0,1910935.0,2002,41.91164598,-87.74924275
3846,Cannabis,4,1195767.0,1849179.0,2001,41.7410412,-87.5582987
3847,Cannabis,14,1152739.0,1910201.0,2009,41.90944887,-87.71433985
3848,Crack,9,1164243.0,1869872.0,2010,41.79854665,-87.67321811
3849,Cannabis,22,1152573.0,1830709.0,2008,41.69131462,-87.71704338
3850,Cannabis,9,1167257.0,1868803.0,2004,41.79554914,-87.66219575
3851,Cannabis,24,1158489.0,1939773.0,2008,41.99048042,-87.69240442
3852,Crack,8,1159557.0,1859106.0,2010,41.76910071,-87.6906978
3853,Cannabis,9,1171197.0,1871313.0,2001,41.80235153,-87.64767424
3854,Crack,4,1187727.0,1844077.0,2003,41.72723571,-87.58791809
3855,Heroin,7,1166404.0,1858287.0,2004,41.76671014,-87.66562318
3856,Cannabis,9,1163911.0,1869884.0,2002,41.79858657,-87.67443529
3857,Cannabis,24,1161568.0,1948777.0,2009,42.01512386,-87.68082678
3858,Crack,18,1172309.0,1908265.0,2004,41.90372634,-87.64250581
3859,Cannabis,17,1151532.0,1931268.0,2003,41.96728221,-87.71821856
3860,Cannabis,22,1166815.0,1829665.0,2009,41.68815827,-87.66493133
3861,Cannabis,7,1174829.0,1855206.0,2009,41.75807189,-87.63483406
3862,Cannabis,25,1141470.0,1910225.0,2009,41.90973042,-87.75573711
3863,Cannabis,20,1158983.0,1934456.0,2011,41.97588018,-87.6907341
3864,Cannabis,1,1176327.0,1901797.0,2003,41.88588808,-87.62794224
3865,Cannabis,2,1182386.0,1873927.0,2002,41.8092723,-87.60655876
3866,Crack,15,1139899.0,1899039.0,2005,41.87906356,-87.76178213
3867,Cannabis,22,1175053.0,1836605.0,2010,41.7070233,-87.63456658
3868,Cannabis,25,1141485.0,1910392.0,2014,41.91018841,-87.75567788
3869,Crack,22,1167321.0,1830405.0,2004,41.69017816,-87.66305782
3870,Heroin,11,1151836.0,1907273.0,2004,41.90143199,-87.71773429
3871,Cannabis,5,1177297.0,1830686.0,2007,41.69073045,-87.62652698
3872,Crack,18,1172105.0,1908543.0,2009,41.90449369,-87.64324693
3873,Cannabis,11,1154228.0,1895173.0,2008,41.86818094,-87.70927139
3874,Crack,5,1177463.0,1835161.0,2006,41.70300676,-87.62578466
3875,Cannabis,12,1155356.0,1899848.0,2015,41.88098704,-87.70500462
3876,Heroin,10,1150790.0,1894432.0,2015,41.86621544,-87.72191243
3877,Crack,7,1176991.0,1857910.0,2005,41.76544353,-87.62682921
3878,Crack,11,1147496.0,1907455.0,2003,41.90201577,-87.73367103
3879,Crack,10,1155289.0,1890473.0,2001,41.85526239,-87.70550241
3880,Heroin,11,1144476.0,1897150.0,2006,41.87379504,-87.74502353
3881,Cannabis,15,1140979.0,1901859.0,2010,41.88678219,-87.75774706
3882,Heroin,15,1144321.0,1897907.0,2009,41.87587525,-87.74557359
3883,Crack,18,1171084.0,1908425.0,2005,41.90419237,-87.64700079
3884,Cannabis,4,1201463.0,1841146.0,2014,41.7188554,-87.53770154
3885,Crack,6,1183448.0,1847145.0,2013,41.73575527,-87.60349719
3886,Cannabis,25,1139134.0,1910953.0,2008,41.91177098,-87.76430098
3887,Cocaine,8,1152598.0,1869521.0,2005,41.79782091,-87.71593233
3888,Cannabis,5,1178089.0,1825236.0,2006,41.67575697,-87.62379176
3889,Cannabis,4,1203182.0,1833783.0,2008,41.69860698,-87.53165666
3890,Cannabis,6,1165748.0,1851314.0,2008,41.7475892,-87.66822528
3891,Cannabis,9,1170167.0,1883575.0,2004,41.83602218,-87.65109462
3892,Cannabis,2,1182622.0,1873365.0,2005,41.80772465,-87.60571062
3893,Crack,18,1173332.0,1906723.0,2004,41.89947234,-87.63879398
3894,Crack,24,1166254.0,1948079.0,2004,42.01310923,-87.66360415
3895,Cannabis,1,1176702.0,1888138.0,2003,41.84839846,-87.62697789
3896,Crack,6,1164552.0,1853599.0,2016,41.75388486,-87.67254349
3897,Cannabis,10,1159170.0,1887971.0,2005,41.84831788,-87.69132598
3898,Cannabis,5,1178152.0,1833858.0,2016,41.69941558,-87.62330106
3899,Heroin,6,1183649.0,1851234.0,2015,41.74697125,-87.60263361
3900,Cannabis,2,1179937.0,1865817.0,2009,41.78707422,-87.61578946
3901,Cannabis,5,1178557.0,1826402.0,2011,41.67894606,-87.62204356
3902,Crack,19,1169349.0,1927089.0,2013,41.9554452,-87.65282972
3903,Crack,9,1164206.0,1871204.0,2005,41.8022026,-87.67331629
3904,Heroin,2,1180566.0,1880990.0,2008,41.82869577,-87.61301695
3905,Cannabis,17,1149170.0,1927617.0,2002,41.9573098,-87.72699842
3906,Cannabis,11,1156848.0,1897226.0,2005,41.87376191,-87.69959717
3907,Cannabis,5,1176072.0,1837879.0,2003,41.71049658,-87.63079696
3908,Crack,6,1164635.0,1852272.0,2005,41.75024163,-87.67227669
3909,Cannabis,4,1194206.0,1854034.0,2008,41.75440215,-87.56385889
3910,Crack,7,1165118.0,1862036.0,2015,41.77702519,-87.67023093
3911,Cannabis,15,1139450.0,1898451.0,2007,41.8774582,-87.76344514
3912,Cannabis,6,1167071.0,1851440.0,2015,41.7479068,-87.6633738
3913,Heroin,2,1175826.0,1871120.0,2005,41.80171934,-87.63070362
3914,Crack,7,1167997.0,1867377.0,2001,41.79162015,-87.65952313
3915,Cannabis,3,1181373.0,1861218.0,2010,41.77442112,-87.61066606
3916,Crack,9,1167651.0,1870927.0,2007,41.80136919,-87.66068999
3917,Cannabis,9,1157333.0,1880986.0,2001,41.82918772,-87.69825745
3918,Cocaine,25,1142922.0,1920158.0,2006,41.93696064,-87.75015485
3919,Heroin,3,1183830.0,1862582.0,2013,41.77810705,-87.60161667
3920,Cannabis,25,1151493.0,1915707.0,2006,41.92458241,-87.7187722
3921,Crack,11,1150203.0,1898398.0,2012,41.87711005,-87.72396402
3922,Heroin,15,1142517.0,1905900.0,2007,41.89784272,-87.7519985
3923,Cannabis,12,1159472.0,1906863.0,2001,41.90015313,-87.6896977
3924,Crack,10,1152039.0,1889447.0,2003,41.85251152,-87.71745849
3925,Cannabis,12,1161324.0,1898653.0,2009,41.87758587,-87.68312375
3926,Cannabis,5,1178487.0,1830054.0,2010,41.68896927,-87.62218944
3927,Cocaine,10,1158364.0,1889551.0,2015,41.85267007,-87.6942409
3928,Cannabis,4,1199123.0,1844569.0,2011,41.72830741,-87.54615733
3929,Crack,6,,,2016,,
3930,Cannabis,3,1181026.0,1861761.0,2010,41.77591916,-87.61192139
3931,Cannabis,14,1153041.0,1918598.0,2009,41.93248496,-87.71300729
3932,Heroin,11,,,2016,,
3933,Crack,25,1149632.0,1910341.0,2005,41.909894,-87.72575005
3934,Crack,25,1137054.0,1907396.0,2004,41.90204776,-87.77202789
3935,Crack,11,1149451.0,1899354.0,2009,41.87974804,-87.72670035
3936,Cocaine,8,1156253.0,1865334.0,2014,41.78625837,-87.70264137
3937,Cannabis,6,1164723.0,1852603.0,2003,41.75114809,-87.67194489
3938,Cannabis,8,1151370.0,1851889.0,2002,41.74946001,-87.72089612
3939,Crack,7,1171355.0,1864282.0,2011,41.78305423,-87.64730056
3940,Cannabis,15,1143874.0,1904199.0,2007,41.89314964,-87.74705701
3941,Cannabis,5,1175567.0,1828656.0,2012,41.6851986,-87.63292103
3942,Cannabis,25,1147334.0,1908965.0,2002,41.90616247,-87.73422734
3943,Cannabis,17,1155638.0,1922342.0,2001,41.94270681,-87.70336247
3944,Cannabis,14,1152400.0,1910402.0,2008,41.91000714,-87.71557988
3945,Cannabis,12,1171119.0,1898086.0,2010,41.87582072,-87.64717591
3946,Cannabis,7,1166896.0,1858058.0,2008,41.76607124,-87.66382634
3947,Cannabis,24,1165371.0,1946170.0,2003,42.00788981,-87.66690784
3948,Heroin,17,1143567.0,1928959.0,2007,41.9610993,-87.74756329
3949,Crack,15,1139444.0,1901619.0,2002,41.88615171,-87.76338992
3950,Cannabis,3,1183034.0,1861200.0,2008,41.77433326,-87.60457774
3951,Heroin,9,1175483.0,1881803.0,2001,41.83104214,-87.6316416
3952,Cannabis,8,1135514.0,1861598.0,2017,41.7763984,-87.77877077
3953,Crack,18,1169909.0,1911697.0,2003,41.91319664,-87.65122126
3954,Crack,12,1165915.0,1894644.0,2005,41.86648816,-87.66638122
3955,Cannabis,6,1171362.0,1847140.0,2009,41.73601426,-87.64777575
3956,Cannabis,24,1158448.0,1944060.0,2010,42.00224495,-87.6924372
3957,Heroin,11,1149035.0,1901177.0,2001,41.88475861,-87.72818066
3958,Cannabis,10,1157810.0,1889595.0,2007,41.85280211,-87.69627306
3959,Cannabis,2,1178452.0,1871684.0,2002,41.8032077,-87.621056
3960,Hallucinogens,10,1153775.0,1886871.0,2007,41.84540832,-87.7111553
3961,Cannabis,22,1164565.0,1842095.0,2009,41.72231587,-87.67281941
3962,Cannabis,8,1147915.0,1869608.0,2008,41.79815067,-87.73310366
3963,Cannabis,6,1169881.0,1854400.0,2014,41.75596894,-87.6529913
3964,Heroin,11,1149056.0,1896605.0,2006,41.87221212,-87.72822192
3965,Heroin,7,1166756.0,1862726.0,2010,41.77888383,-87.66420637
3966,Heroin,25,1150744.0,1907731.0,2004,41.90271022,-87.72173336
3967,Cannabis,11,1147462.0,1896682.0,2005,41.87245411,-87.73407226
3968,Crack,18,1172048.0,1909151.0,2001,41.90616333,-87.64343834
3969,Heroin,14,1152484.0,1913488.0,2002,41.91847374,-87.71518959
3970,Cannabis,10,1151322.0,1891554.0,2013,41.85830746,-87.72003488
3971,Crack,24,1161875.0,1948343.0,2009,42.01392653,-87.67970933
3972,Cannabis,8,1150934.0,1871470.0,2013,41.80320189,-87.72198373
3973,Cocaine,8,1150689.0,1866079.0,2012,41.78841296,-87.72302264
3974,Crack,11,1149417.0,1899353.0,2004,41.87974596,-87.72682523
3975,Heroin,18,1171577.0,1908244.0,2005,41.90368486,-87.64519522
3976,Cannabis,5,1174023.0,1828123.0,2004,41.68377027,-87.63858895
3977,Cannabis,11,1153466.0,1899321.0,2003,41.87957866,-87.71195862
3978,Cannabis,4,1190347.0,1852972.0,2008,41.75158177,-87.57803484
3979,Heroin,11,1150179.0,1907222.0,2009,41.90132451,-87.723822
3980,Crack,2,1178575.0,1867104.0,2003,41.79063695,-87.62074414
3981,Crack,24,1165669.0,1946769.0,2007,42.0095271,-87.66579425
3982,Cannabis,12,1157226.0,1905685.0,2010,41.89696654,-87.69797939
3983,Cannabis,8,1150934.0,1871470.0,2004,41.80320189,-87.72198373
3984,Crack,5,1176625.0,1831000.0,2010,41.69160722,-87.62897781
3985,Cannabis,10,1149952.0,1892724.0,2007,41.86154482,-87.72503326
3986,Cocaine,24,1164548.0,1945363.0,2004,42.00569292,-87.66995883
3987,Crack,15,1144438.0,1898165.0,2003,41.87658104,-87.74513751
3988,Cannabis,10,1152384.0,1888961.0,2016,41.85117108,-87.71620504
3989,Cannabis,11,1150810.0,1898080.0,2014,41.87622558,-87.72174359
3990,Crack,11,1149463.0,1897384.0,2014,41.8743419,-87.72670742
3991,Crack,11,1150273.0,1904074.0,2002,41.89268424,-87.72355891
3992,Cannabis,9,1169121.0,1870302.0,2007,41.79962243,-87.65531705
3993,Cannabis,22,1168292.0,1837046.0,2012,41.70838136,-87.65931267
3994,Cannabis,15,1144363.0,1898240.0,2003,41.87678826,-87.74541101
3995,Heroin,2,1180161.0,1881775.0,2008,41.83085917,-87.61447875
3996,Cannabis,15,1138747.0,1899456.0,2004,41.88022883,-87.76600201
3997,Cocaine,7,1171940.0,1865699.0,2001,41.78692981,-87.64511419
3998,Crack,5,1178472.0,1829724.0,2008,41.68806405,-87.62225433
3999,Cocaine,17,1149083.0,1923808.0,2003,41.9468593,-87.72741727
4000,Cannabis,22,1170940.0,1830847.0,2001,41.69131304,-87.64979568
4001,Cannabis,17,1154374.0,1925259.0,2003,41.95073666,-87.70793006
4002,Cannabis,11,1151715.0,1907749.0,2008,41.90274056,-87.7181662
4003,Heroin,7,1173165.0,1858856.0,2005,41.76812485,-87.64082474
4004,Cannabis,8,1147155.0,1872922.0,2005,41.80725932,-87.73580627
4005,Cannabis,12,1155021.0,1900915.0,2011,41.88392172,-87.70620609
4006,Cannabis,19,1168280.0,1932044.0,2006,41.96906512,-87.6566157
4007,Heroin,18,1172487.0,1906927.0,2011,41.90005086,-87.64189159
4008,Cannabis,19,1170731.0,1921472.0,2008,41.94000172,-87.64791438
4009,Cannabis,14,1152413.0,1907762.0,2011,41.90276247,-87.71560196
4010,Heroin,2,1176760.0,1885391.0,2003,41.84085918,-87.62684797
4011,Crack,10,1154355.0,1893093.0,2006,41.86247066,-87.70886069
4012,Cannabis,4,1201308.0,1831305.0,2011,41.69185479,-87.53860188
4013,Cannabis,24,1165227.0,1951396.0,2004,42.02223311,-87.66728803
4014,Crack,11,1150572.0,1905273.0,2008,41.89596859,-87.72242944
4015,Hallucinogens,15,1141415.0,1897178.0,2012,41.8739289,-87.75626151
4016,Cannabis,15,1144438.0,1898165.0,2012,41.87658104,-87.74513751
4017,Hallucinogens,11,1150851.0,1898738.0,2013,41.8780304,-87.72157583
4018,Heroin,11,1156820.0,1896560.0,2002,41.87193491,-87.69971802
4019,Cannabis,9,1163426.0,1872165.0,2010,41.8048561,-87.67614994
4020,Heroin,11,1156739.0,1895231.0,2010,41.86828964,-87.7000514
4021,Crack,11,1147402.0,1898657.0,2006,41.87787489,-87.73424193
4022,Crack,15,1141354.0,1900655.0,2008,41.88347135,-87.75639966
4023,Cannabis,6,1178212.0,1852652.0,2010,41.75098738,-87.62251313
4024,Cannabis,11,1147478.0,1898001.0,2003,41.87607329,-87.7339797
4025,Cannabis,4,1193155.0,1838877.0,2007,41.7128357,-87.56820419
4026,Crack,18,1173788.0,1905420.0,2006,41.89588669,-87.63715795
4027,Cannabis,6,1183413.0,1851478.0,2013,41.74764631,-87.60349078
4028,Cannabis,4,1197280.0,1847686.0,2004,41.73690676,-87.55280491
4029,Cannabis,11,1151500.0,1907389.0,2012,41.90175692,-87.71896541
4030,Cannabis,11,1144619.0,1903567.0,2003,41.89140136,-87.7443368
4031,Crack,4,1196234.0,1852204.0,2006,41.74933048,-87.55648762
4032,Crack,4,1195657.0,1848139.0,2004,41.73819007,-87.55873602
4033,Cannabis,8,1159889.0,1859163.0,2004,41.76925032,-87.68947928
4034,Crack,15,1141888.0,1904492.0,2009,41.89399068,-87.75434368
4035,Heroin,7,1174386.0,1866490.0,2012,41.78904632,-87.63612234
4036,Crack,2,1178895.0,1871629.0,2003,41.80304669,-87.619433
4037,Heroin,2,1180566.0,1880990.0,2002,41.82869577,-87.61301695
4038,Cannabis,6,1183338.0,1850541.0,2009,41.74507682,-87.60379471
4039,Cannabis,11,1154827.0,1900500.0,2013,41.88278681,-87.7069296
4040,Heroin,10,1148576.0,1892824.0,2001,41.86184588,-87.73008177
4041,Crack,15,1136774.0,1899622.0,2006,41.88071992,-87.77324278
4042,Cannabis,25,,,2003,,
4043,Cannabis,1,1176702.0,1888138.0,2005,41.84839846,-87.62697789
4044,Crack,11,1152601.0,1905409.0,2001,41.8963019,-87.7149737
4045,Cannabis,9,1165462.0,1868216.0,2009,41.79397661,-87.66879473
4046,Crack,15,1139302.0,1900198.0,2009,41.88225489,-87.763946
4047,Cannabis,7,1167319.0,1866607.0,2015,41.78952173,-87.66203128
4048,Cannabis,14,1162051.0,1912832.0,2002,41.91647902,-87.68005798
4049,Cannabis,24,1163126.0,1950347.0,2006,42.01939924,-87.67504949
4050,Heroin,2,1176575.0,1870930.0,2003,41.80118113,-87.62796249
4051,Cannabis,15,1142454.0,1904846.0,2006,41.89495159,-87.75225611
4052,Crack,9,1166247.0,1869399.0,2007,41.79720622,-87.66588249
4053,Cannabis,22,1172801.0,1836382.0,2003,41.7064612,-87.64281991
4054,Heroin,11,1153616.0,1903428.0,2004,41.89084571,-87.71129853
4055,Cannabis,6,1169344.0,1849739.0,2008,41.74319016,-87.65509393
4056,Crack,3,1189181.0,1858223.0,2005,41.76601898,-87.58213958
4057,Cannabis,15,1143560.0,1897889.0,2012,41.87584013,-87.74836819
4058,Heroin,10,1151464.0,1893655.0,2009,41.86407006,-87.7194585
4059,Heroin,25,1139056.0,1909604.0,2012,41.90807059,-87.76462039
4060,Heroin,25,1139133.0,1910087.0,2012,41.9093946,-87.76432576
4061,Cannabis,10,1150224.0,1890342.0,2010,41.85500303,-87.72409683
4062,Crack,8,1160737.0,1864599.0,2007,41.78415,-87.68622094
4063,Crack,12,1161428.0,1899979.0,2007,41.88122237,-87.68270498
4064,Crack,11,1151351.0,1905082.0,2015,41.89542921,-87.71957333
4065,Cocaine,8,1154870.0,1867946.0,2006,41.79345381,-87.70764249
4066,Cannabis,14,1155597.0,1911140.0,2011,41.91196849,-87.70381545
4067,Crack,25,1141662.0,1907503.0,2003,41.9022574,-87.75509918
4068,Cannabis,10,1152393.0,1888682.0,2007,41.85040529,-87.71617937
4069,Heroin,9,1175195.0,1869474.0,2013,41.79721668,-87.63306691
4070,Heroin,15,1144015.0,1900779.0,2003,41.88376212,-87.74662504
4071,Cannabis,12,1154949.0,1903386.0,2008,41.89070383,-87.70640419
4072,Crack,8,1150642.0,1867741.0,2005,41.79297465,-87.72315172
4073,Cannabis,7,1166850.0,1859459.0,2008,41.76991675,-87.66395498
4074,Cannabis,8,1160109.0,1858800.0,2009,41.76824967,-87.68868283
4075,Crack,7,1174395.0,1867138.0,2003,41.7908243,-87.63607007
4076,Cocaine,8,1148883.0,1870793.0,2013,41.80138389,-87.72952325
4077,Cannabis,9,1166510.0,1871864.0,2007,41.80396486,-87.66484773
4078,Cannabis,20,1162074.0,1934195.0,2010,41.97509979,-87.67937466
4079,Crack,15,1141540.0,1903760.0,2001,41.89198842,-87.75563989
4080,Cannabis,10,1149858.0,1891747.0,2002,41.85886564,-87.72540371
4081,Crack,6,1172699.0,1851543.0,2010,41.74806735,-87.64274802
4082,Cannabis,5,1177437.0,1825034.0,2006,41.67521736,-87.62618428
4083,Crack,8,1159797.0,1862570.0,2003,41.7786015,-87.68972305
4084,Cannabis,15,1142285.0,1899542.0,2006,41.88039991,-87.75300855
4085,Cannabis,15,1143354.0,1900647.0,2009,41.88341227,-87.74905562
4086,Cannabis,15,1142186.0,1905811.0,2010,41.89760464,-87.75321645
4087,Cannabis,25,1140610.0,1914115.0,2008,41.92042086,-87.75880071
4088,Cannabis,15,1136481.0,1896584.0,2013,41.87238848,-87.77439132
4089,Heroin,2,1176644.0,1868219.0,2006,41.79374033,-87.62779104
4090,Crack,11,1148250.0,1898351.0,2012,41.8770189,-87.73113614
4091,Cannabis,16,,,2005,,
4092,Cannabis,5,1178104.0,1835495.0,2009,41.70390882,-87.6234274
4093,Cannabis,25,1138119.0,1907704.0,2011,41.90287376,-87.76810849
4094,Crack,22,1173202.0,1831248.0,2010,41.69236389,-87.64150249
4095,Cannabis,8,1138934.0,1868741.0,2010,41.79593884,-87.76606021
4096,Cannabis,3,1180013.0,1862902.0,2004,41.77907344,-87.61560001
4097,Crack,3,1182361.0,1861107.0,2011,41.77409369,-87.60704769
4098,Crack,7,1170607.0,1867414.0,2003,41.79166514,-87.64995169
4099,Crack,25,1130394.0,1920510.0,2003,41.9381512,-87.79618975
4100,Cannabis,4,1187281.0,1850737.0,2008,41.74552202,-87.58934093
4101,Cannabis,6,1175882.0,1841932.0,2003,41.72162283,-87.63137176
4102,Heroin,16,1127756.0,1925819.0,2013,41.95276467,-87.80576507
4103,Crack,11,1159624.0,1898084.0,2002,41.87605965,-87.68938138
4104,Crack,2,1176436.0,1875603.0,2003,41.8140074,-87.62833167
4105,Cannabis,7,1166359.0,1865282.0,2005,41.78590628,-87.66558904
4106,Cannabis,6,1172276.0,1854736.0,2013,41.75683865,-87.64420431
4107,Heroin,15,1139513.0,1897134.0,2004,41.87384303,-87.76324593
4108,Crack,18,1170817.0,1908561.0,2001,41.90457142,-87.64797755
4109,Cannabis,4,1195392.0,1847624.0,2003,41.73678341,-87.55972385
4110,Cannabis,5,1177118.0,1826069.0,2001,41.67806474,-87.62732083
4111,Crack,11,1155546.0,1895535.0,2002,41.86914791,-87.70442299
4112,Heroin,11,1154499.0,1901439.0,2006,41.88537008,-87.70810892
4113,Cannabis,14,1153918.0,1909772.0,2005,41.90824822,-87.71002015
4114,Cannabis,11,1153595.0,1904149.0,2007,41.89282462,-87.71135645
4115,Crack,4,1198536.0,1852829.0,2004,41.75098818,-87.54803147
4116,Crack,3,,,2002,,
4117,Cannabis,6,1167510.0,1847430.0,2011,41.7368934,-87.66187982
4118,Cannabis,15,1142140.0,1899429.0,2008,41.88009252,-87.75354379
4119,Hallucinogens,19,1171682.0,1921653.0,2004,41.94047747,-87.64441383
4120,Cannabis,17,1152908.0,1938337.0,2003,41.98665274,-87.71297091
4121,Cocaine,17,1147589.0,1926251.0,2004,41.95359194,-87.73284591
4122,Cannabis,5,1174090.0,1823313.0,2013,41.67056938,-87.63848568
4123,Cannabis,22,1172829.0,1831241.0,2002,41.6923529,-87.64286831
4124,Crack,4,1185611.0,1851865.0,2007,41.74865683,-87.59542458
4125,Heroin,11,1152872.0,1906079.0,2013,41.89813508,-87.7139606
4126,Heroin,11,1153439.0,1905788.0,2005,41.89732529,-87.71188578
4127,Hallucinogens,15,1140949.0,1897167.0,2013,41.87390729,-87.75797274
