Drug,District,X Coordinate,Y Coordinate,Year,Latitude,Longitude,Location
Cannabis,11,1144454,1897789,2007,41.87554895,-87.74508823,"(41.875549, -87.745088)"
Cannabis,7,1171655,1865444,2006,41.78623632,-87.64616662,"(41.786236, -87.646167)"
Crack,7,1168952,1867369,2010,41.7915776,-87.65602156,"(41.791578, -87.656022)"
Crack,11,1157802,1895958,2001,41.87026301,-87.69612909,"(41.870263, -87.696129)"
Cannabis,20,1155345,1937326,2006,41.98382971,-87.70403491,"(41.98383, -87.704035)"
Cannabis,7,1176179,1858262,2010,41.76642772,-87.62979488,"(41.766428, -87.629795)"
Crack,11,1145373,1898719,2003,41.87808365,-87.74169043,"(41.878084, -87.74169)"
Cocaine,25,1131262,1918213,2006,41.93183299,-87.79305281,"(41.931833, -87.793053)"
Heroin,2,1179191,1868453,2001,41.7943247,-87.61844431,"(41.794325, -87.618444)"
Heroin,15,1139940,1905802,2006,41.89762132,-87.76146609,"(41.897621, -87.761466)"
Heroin,4,1188234,1855158,2006,41.757631,-87.58570825,"(41.757631, -87.585708)"
Cannabis,6,1172328,1852866,2008,41.75170599,-87.64406865,"(41.751706, -87.644069)"
Crack,18,1173602,1906530,2002,41.89893673,-87.63780803,"(41.898937, -87.637808)"
Crack,5,1173468,1825785,2004,41.67736669,-87.64068943,"(41.677367, -87.640689)"
Crack,15,1139871,1907132,2006,41.90127227,-87.76168697,"(41.901272, -87.761687)"
Heroin,4,1190578,1852812,2011,41.75113715,-87.5771935,"(41.751137, -87.577193)"
Cannabis,11,1148137,1900637,2012,41.88329412,-87.73149219,"(41.883294, -87.731492)"
Cannabis,14,1154119,1908658,2008,41.9051873,-87.70931155,"(41.905187, -87.709312)"
Cannabis,11,1148757,1894380,2014,41.86611224,-87.72937716,"(41.866112, -87.729377)"
Cannabis,8,1160909,1858489,2003,41.76737975,-87.68575901,"(41.76738, -87.685759)"
Cannabis,11,1151833,1907368,2005,41.90169274,-87.71774281,"(41.901693, -87.717743)"
Hallucinogens,8,1156430,1865433,2001,41.78652648,-87.70198973,"(41.786526, -87.70199)"
Crack,15,1141499,1900251,2010,41.88236005,-87.75587719,"(41.88236, -87.755877)"
Heroin,15,1144125,1906760,2001,41.90017261,-87.74607078,"(41.900173, -87.746071)"
Crack,4,1196236,1844447,2005,41.72804459,-87.55673679,"(41.728045, -87.556737)"
Heroin,4,1197280,1847686,2004,41.73690676,-87.55280491,"(41.736907, -87.552805)"
Cannabis,10,1148912,1894109,2006,41.86536559,-87.72881514,"(41.865366, -87.728815)"
Cannabis,17,1154794,1921910,2005,41.94153835,-87.70647619,"(41.941538, -87.706476)"
Heroin,7,1177551,1856448,2004,41.761419,-87.62482078,"(41.761419, -87.624821)"
Crack,11,1159628,1898123,2001,41.87616659,-87.68936562,"(41.876167, -87.689366)"
Crack,4,1199205,1846974,2004,41.73490486,-87.54577634,"(41.734905, -87.545776)"
Crack,5,1178095,1835803,2009,41.70475422,-87.62345106,"(41.704754, -87.623451)"
Heroin,3,1183143,1862099,2006,41.77679767,-87.60415023,"(41.776798, -87.60415)"
Crack,6,1172345,1852245,2010,41.75000151,-87.64402458,"(41.750002, -87.644025)"
Crack,11,1149664,1896474,2002,41.87184086,-87.72599307,"(41.871841, -87.725993)"
Cannabis,7,1165796,1861248,2009,41.77484845,-87.66776775,"(41.774848, -87.667768)"
Cannabis,15,1143272,1902877,2011,41.88953319,-87.749301,"(41.889533, -87.749301)"
Heroin,8,1160464,1862487,2011,41.77836001,-87.68728005,"(41.77836, -87.68728)"
Cannabis,8,1160055,1865245,2011,41.78593677,-87.68870367,"(41.785937, -87.688704)"
Cannabis,12,1167562,1894512,2004,41.86609067,-87.66033874,"(41.866091, -87.660339)"
Heroin,15,1141919,1902828,2001,41.88942389,-87.75427107,"(41.889424, -87.754271)"
Crack,5,1174125,1825802,2008,41.67739882,-87.63828411,"(41.677399, -87.638284)"
Cannabis,7,1166413,1862667,2003,41.77872924,-87.66546551,"(41.778729, -87.665466)"
Cannabis,20,1168616,1937661,2015,41.98447103,-87.65521674,"(41.984471, -87.655217)"
Crack,9,1175580,1879076,2003,41.82355685,-87.63136746,"(41.823557, -87.631367)"
Cannabis,8,1162215,1860620,2002,41.77320043,-87.68091269,"(41.7732, -87.680913)"
Crack,12,1163486,1900744,2001,41.88327853,-87.67512658,"(41.883279, -87.675127)"
Cannabis,11,1152247,1904796,2012,41.89462676,-87.71629007,"(41.894627, -87.71629)"
Heroin,11,1147578,1897671,2003,41.87516582,-87.73362099,"(41.875166, -87.733621)"
Cannabis,7,1174130,1859520,2009,41.76992556,-87.63726788,"(41.769926, -87.637268)"
Cannabis,9,1166230,1869994,2004,41.79883933,-87.66592789,"(41.798839, -87.665928)"
Crack,9,1173703,1875337,2012,41.81333856,-87.63836439,"(41.813339, -87.638364)"
Cannabis,15,1138635,1898841,2013,41.87854322,-87.76642818,"(41.878543, -87.766428)"
Cannabis,14,1157981,1908533,2003,41.90476632,-87.69512856,"(41.904766, -87.695129)"
Cannabis,17,1152037,1931668,2002,41.96836987,-87.71635113,"(41.96837, -87.716351)"
Cannabis,4,1202268,1840753,2013,41.71775652,-87.53476653,"(41.717757, -87.534767)"
Heroin,2,1176480,1874194,2003,41.81013999,-87.62821268,"(41.81014, -87.628213)"
Crack,11,1157423,1899227,2008,41.87924118,-87.69743161,"(41.879241, -87.697432)"
Crack,4,1195878,1819357,2007,41.65920389,-87.55887455,"(41.659204, -87.558875)"
Cannabis,6,1172723,1850719,2003,41.74580565,-87.64268431,"(41.745806, -87.642684)"
Cannabis,19,1169564,1921440,2009,41.93993943,-87.65220438,"(41.939939, -87.652204)"
Cannabis,15,1141179,1901435,2013,41.88561499,-87.75702305,"(41.885615, -87.757023)"
Cannabis,11,1153595,1904156,2014,41.89284383,-87.71135627,"(41.892844, -87.711356)"
Heroin,11,1148098,1901962,2003,41.88693082,-87.73160128,"(41.886931, -87.731601)"
Cannabis,5,1181035,1816544,2015,41.65183772,-87.61327464,"(41.651838, -87.613275)"
Cannabis,22,1172505,1846890,2013,41.73530317,-87.64359556,"(41.735303, -87.643596)"
Cannabis,25,1142105,1909195,2014,41.90689223,-87.75342994,"(41.906892, -87.75343)"
Crack,3,1186697,1860767,2006,41.77305911,-87.59116371,"(41.773059, -87.591164)"
Cocaine,24,1168457,1939711,2008,41.99009972,-87.65574187,"(41.9901, -87.655742)"
Heroin,2,1180684,1881421,2007,41.82987575,-87.61257075,"(41.829876, -87.612571)"
Cannabis,22,1168858,1846729,2014,41.73494079,-87.65696134,"(41.734941, -87.656961)"
Cannabis,8,1150224,1867157,2010,41.7913802,-87.72469966,"(41.79138, -87.7247)"
Heroin,11,1150859,1896754,2004,41.87258593,-87.72159838,"(41.872586, -87.721598)"
Cannabis,7,1174895,1856282,2013,41.76102309,-87.63456015,"(41.761023, -87.63456)"
Cannabis,8,1154157,1862536,2009,41.77862218,-87.71040076,"(41.778622, -87.710401)"
Crack,4,1199612,1845748,2002,41.73153039,-87.54432648,"(41.73153, -87.544326)"
Cannabis,11,1151526,1906609,2013,41.89961601,-87.71889043,"(41.899616, -87.71889)"
Cannabis,9,1171413,1886657,2003,41.84445221,-87.64643219,"(41.844452, -87.646432)"
Heroin,16,1126853,1920750,2014,41.93886993,-87.80919856,"(41.93887, -87.809199)"
Cannabis,6,1184005,1849904,2007,41.74331328,-87.6013706,"(41.743313, -87.601371)"
Cannabis,19,1163815,1917124,2009,41.92821949,-87.67345577,"(41.928219, -87.673456)"
Cannabis,15,1144430,1898428,2004,41.87730289,-87.74516027,"(41.877303, -87.74516)"
Cannabis,11,1153552,1899323,2004,41.87958244,-87.71164278,"(41.879582, -87.711643)"
Crack,11,1158211,1898581,2005,41.87745244,-87.69455585,"(41.877452, -87.694556)"
Crack,19,1170227,1931871,2006,41.96854798,-87.64946174,"(41.968548, -87.649462)"
Crack,7,1174912,1855659,2005,41.75931313,-87.63451639,"(41.759313, -87.634516)"
Crack,6,1176611,1842328,2002,41.72269316,-87.6286897,"(41.722693, -87.62869)"
Heroin,4,1189899,1853261,2012,41.75238559,-87.57966724,"(41.752386, -87.579667)"
Hallucinogens,7,1169371,1864103,2004,41.78260624,-87.65457971,"(41.782606, -87.65458)"
Crack,15,1142677,1904217,2001,41.8932214,-87.75145275,"(41.893221, -87.751453)"
Cannabis,7,1164114,1862646,2007,41.7787203,-87.67389443,"(41.77872, -87.673894)"
Cannabis,11,1154228,1895173,2015,41.86818094,-87.70927139,"(41.868181, -87.709271)"
Cannabis,10,1151170,1894442,2011,41.86623545,-87.72051715,"(41.866235, -87.720517)"
Cannabis,4,1195667,1854152,2014,41.75468997,-87.558501,"(41.75469, -87.558501)"
Heroin,10,1150039,1889632,2014,41.85305831,-87.72479434,"(41.853058, -87.724794)"
Heroin,11,,,2014,,,
Crack,6,1166952,1851002,2002,41.74670741,-87.66382235,"(41.746707, -87.663822)"
Cannabis,25,1136483,1910856,2010,41.91155265,-87.77404243,"(41.911553, -87.774042)"
Crack,8,1156181,1860901,2010,41.77409502,-87.7030245,"(41.774095, -87.703024)"
Crack,6,1167822,1848205,2003,41.73901342,-87.66071455,"(41.739013, -87.660715)"
Cannabis,11,1150609,1903999,2005,41.89247188,-87.72232687,"(41.892472, -87.722327)"
Crack,7,1170330,1865381,2002,41.7860924,-87.65102656,"(41.786092, -87.651027)"
Heroin,11,1147024,1900783,2011,41.88371611,-87.7355755,"(41.883716, -87.735575)"
Cannabis,24,1164204,1948720,2003,42.0149119,-87.6711289,"(42.014912, -87.671129)"
Cannabis,11,1151915,1899766,2004,41.88083046,-87.71764197,"(41.88083, -87.717642)"
Crack,5,1177389,1837691,2008,41.7099511,-87.62597954,"(41.709951, -87.62598)"
Crack,11,1149528,1906734,2009,41.89999805,-87.72622589,"(41.899998, -87.726226)"
Cannabis,2,1177682,1876532,2007,41.81652852,-87.62373312,"(41.816529, -87.623733)"
Hallucinogens,11,,,2014,,,
Cannabis,10,1152973,1891611,2006,41.85843135,-87.71397311,"(41.858431, -87.713973)"
Cannabis,1,1174913,1900809,2003,41.88320873,-87.63316429,"(41.883209, -87.633164)"
Heroin,11,1150271,1898399,2003,41.87711147,-87.72371431,"(41.877111, -87.723714)"
Cannabis,6,1183359,1852811,2009,41.75130545,-87.60364723,"(41.751305, -87.603647)"
Cannabis,15,1141583,1899525,2014,41.88036626,-87.75558668,"(41.880366, -87.755587)"
Heroin,5,1185335,1818397,2003,41.65682299,-87.59748381,"(41.656823, -87.597484)"
Cannabis,3,1179567,1863737,2004,41.78137496,-87.61720958,"(41.781375, -87.61721)"
Crack,7,1168181,1867622,2006,41.79228849,-87.65884139,"(41.792288, -87.658841)"
Cannabis,4,1194550,1853469,2005,41.7528433,-87.56261682,"(41.752843, -87.562617)"
Heroin,11,1153177,1905645,2001,41.89693809,-87.71285188,"(41.896938, -87.712852)"
Cannabis,11,1151974,1897714,2006,41.87519839,-87.71747939,"(41.875198, -87.717479)"
Cannabis,5,,,2002,,,
Crack,3,1181674,1862465,2009,41.77783606,-87.60952418,"(41.777836, -87.609524)"
Cannabis,4,1194951,1850276,2007,41.74407158,-87.56125234,"(41.744072, -87.561252)"
Cannabis,24,1164500,1946803,2006,42.00964533,-87.67009438,"(42.009645, -87.670094)"
Cannabis,5,1178155,1833757,2013,41.69913835,-87.62329312,"(41.699138, -87.623293)"
Cannabis,9,1170550,1869556,2003,41.79754427,-87.65009828,"(41.797544, -87.650098)"
Cannabis,4,1194833,1855572,2010,41.75860713,-87.56151062,"(41.758607, -87.561511)"
Heroin,1,1172075,1895787,2009,41.86949108,-87.64373367,"(41.869491, -87.643734)"
Heroin,15,1144332,1901258,2013,41.8850706,-87.74544892,"(41.885071, -87.745449)"
Heroin,11,1151191,1906684,2014,41.89982839,-87.72011892,"(41.899828, -87.720119)"
Cannabis,24,1160809,1947710,2009,42.01221183,-87.68364943,"(42.012212, -87.683649)"
Cocaine,4,1198293,1848291,2002,41.73854166,-87.54907348,"(41.738542, -87.549073)"
Heroin,12,1166093,1894176,2001,41.86520013,-87.66574112,"(41.8652, -87.665741)"
Crack,11,1146143,1895856,2003,41.87021263,-87.73893594,"(41.870213, -87.738936)"
Cannabis,19,1169040,1921627,2010,41.94046398,-87.65412478,"(41.940464, -87.654125)"
Hallucinogens,10,1149515,1887740,2010,41.84787659,-87.72676666,"(41.847877, -87.726767)"
Cannabis,15,1143453,1902561,2013,41.88866266,-87.74864419,"(41.888663, -87.748644)"
Crack,5,1178189,1832614,2002,41.69600103,-87.62320314,"(41.696001, -87.623203)"
Cocaine,3,1183192,1855796,2007,41.75950049,-87.60416649,"(41.7595, -87.604166)"
Cannabis,4,1190953,1850848,2003,41.74573871,-87.57588269,"(41.745739, -87.575883)"
Heroin,15,1142842,1904656,2001,41.89442299,-87.75083581,"(41.894423, -87.750836)"
Heroin,11,1152895,1905333,2002,41.89608753,-87.7138959,"(41.896088, -87.713896)"
Cannabis,11,1154228,1895173,2010,41.86818094,-87.70927139,"(41.868181, -87.709271)"
Crack,11,,,2008,,,
Cannabis,18,1172473,1906306,2012,41.89834711,-87.6419614,"(41.898347, -87.641961)"
Cannabis,4,1191937,1855662,2003,41.7589249,-87.57212112,"(41.758925, -87.572121)"
Cannabis,14,1152083,1909890,2011,41.90860842,-87.71675794,"(41.908608, -87.716758)"
Crack,12,1157057,1899991,2006,41.88134511,-87.69875476,"(41.881345, -87.698755)"
Heroin,10,1152672,1890522,2015,41.85544896,-87.71510676,"(41.855449, -87.715107)"
Heroin,11,1153911,1904708,2013,41.89435228,-87.71018099,"(41.894352, -87.710181)"
Cannabis,19,1173733,1916265,2005,41.92564712,-87.6370366,"(41.925647, -87.637037)"
Crack,2,1179842,1881887,2012,41.83117383,-87.61564573,"(41.831174, -87.615646)"
Crack,2,1176862,1881332,2002,41.82971866,-87.62659622,"(41.829719, -87.626596)"
Crack,18,1173355,1906145,2002,41.89788576,-87.63872669,"(41.897886, -87.638727)"
Heroin,15,1141442,1899159,2009,41.87936452,-87.75611346,"(41.879365, -87.756113)"
Cannabis,11,1151071,1899657,2013,41.88054793,-87.72074395,"(41.880548, -87.720744)"
Crack,22,1171176,1841811,2002,41.72139479,-87.64861249,"(41.721395, -87.648612)"
Cannabis,10,1162346,1889379,2008,41.85211583,-87.67963052,"(41.852116, -87.679631)"
Heroin,11,1156866,1894898,2009,41.86737328,-87.69959418,"(41.867373, -87.699594)"
Crack,16,1143506,1920837,2003,41.93881296,-87.7479915,"(41.938813, -87.747991)"
Heroin,15,1144177,1899224,2009,41.87949197,-87.74606923,"(41.879492, -87.746069)"
Crack,11,1153523,1899806,2005,41.88090842,-87.71173642,"(41.880908, -87.711736)"
Barbituates,9,1159404,1873403,2016,41.80833677,-87.69086702,"(41.808337, -87.690867)"
Hallucinogens,10,1152953,1892313,2013,41.86035812,-87.71402794,"(41.860358, -87.714028)"
Cannabis,24,1161728,1944886,2016,42.00444351,-87.68034725,"(42.004444, -87.680347)"
Cannabis,4,1196965,1848978,2006,41.74045995,-87.55391608,"(41.74046, -87.553916)"
Heroin,5,1178624,1838357,2002,41.71175076,-87.62143663,"(41.711751, -87.621437)"
Cannabis,14,1165840,1909089,2012,41.90612794,-87.66624431,"(41.906128, -87.666244)"
Cannabis,11,1154260,1898879,2005,41.87834996,-87.70905496,"(41.87835, -87.709055)"
Cannabis,24,1164979,1945713,2006,42.00664415,-87.66836315,"(42.006644, -87.668363)"
Cannabis,5,1176346,1828509,2011,41.6847778,-87.63007371,"(41.684778, -87.630074)"
Heroin,11,1149536,1899031,2014,41.87886004,-87.72639663,"(41.87886, -87.726397)"
Crack,11,1152825,1897797,2011,41.87540935,-87.71435264,"(41.875409, -87.714353)"
Heroin,10,1151904,1894136,2013,41.86538134,-87.7178306,"(41.865381, -87.717831)"
Cannabis,3,1194490,1857603,2003,41.76418878,-87.56270098,"(41.764189, -87.562701)"
Cannabis,12,1166700,1905160,2001,41.89532811,-87.66319797,"(41.895328, -87.663198)"
Heroin,12,1155038,1901687,2001,41.88603983,-87.70612295,"(41.88604, -87.706123)"
Heroin,19,1167103,1930181,2010,41.96397841,-87.66099725,"(41.963978, -87.660997)"
Heroin,11,1156864,1899215,2007,41.8792196,-87.69948449,"(41.87922, -87.699484)"
Cannabis,11,1151257,1904578,2007,41.89404802,-87.71993181,"(41.894048, -87.719932)"
Cocaine,2,1180560,1876946,2002,41.81759886,-87.61316333,"(41.817599, -87.613163)"
Cannabis,6,1169334,1852395,2010,41.7504788,-87.65505386,"(41.750479, -87.655054)"
Cannabis,11,1152511,1896048,2015,41.87061612,-87.71555176,"(41.870616, -87.715552)"
Heroin,15,1142842,1904653,2001,41.89441476,-87.75083589,"(41.894415, -87.750836)"
Cannabis,12,1165374,1901800,2009,41.88613633,-87.66816368,"(41.886136, -87.668164)"
Heroin,3,1180635,1864443,2006,41.78328782,-87.61327242,"(41.783288, -87.613272)"
Cannabis,7,1177279,1859276,2012,41.76918549,-87.62573242,"(41.769185, -87.625732)"
Cannabis,22,1175121,1838933,2002,41.71341015,-87.63424835,"(41.71341, -87.634248)"
Crack,3,1179606,1863759,2001,41.78143444,-87.61706593,"(41.781434, -87.617066)"
Heroin,11,1144729,1899144,2005,41.87926206,-87.74404436,"(41.879262, -87.744044)"
Barbituates,9,1160414,1875832,2015,41.81498147,-87.68709556,"(41.814981, -87.687096)"
Cannabis,9,1163955,1868373,2015,41.79443927,-87.67431641,"(41.794439, -87.674316)"
Cannabis,9,1171554,1868698,2013,41.79516787,-87.64644161,"(41.795168, -87.646442)"
Heroin,11,1146004,1897211,2003,41.87393355,-87.73941184,"(41.873934, -87.739412)"
Heroin,11,1149804,1905051,2014,41.89537437,-87.72525594,"(41.895374, -87.725256)"
Cannabis,3,1178771,1859801,2002,41.77059233,-87.62024753,"(41.770592, -87.620248)"
Crack,3,1183321,1861406,2001,41.77489187,-87.60351925,"(41.774892, -87.603519)"
Cocaine,8,1155307,1868308,2005,41.79443845,-87.70603035,"(41.794438, -87.70603)"
Heroin,11,1147384,1898981,2009,41.87876433,-87.73429972,"(41.878764, -87.7343)"
Cocaine,9,1157479,1873843,2009,41.80958346,-87.69791558,"(41.809583, -87.697916)"
Cannabis,22,1167783,1831117,2008,41.69212213,-87.66134608,"(41.692122, -87.661346)"
Crack,19,1163010,1924826,2011,41.94937117,-87.6761969,"(41.949371, -87.676197)"
Crack,12,1168138,1893535,2006,41.86339729,-87.65825241,"(41.863397, -87.658252)"
Cocaine,9,1158726,1876833,2015,41.81776301,-87.69326008,"(41.817763, -87.69326)"
Cannabis,15,1143351,1900730,2012,41.88364009,-87.74906456,"(41.88364, -87.749065)"
Cannabis,11,1153601,1903958,2014,41.89230038,-87.7113395,"(41.8923, -87.71134)"
Crack,5,1183284,1818423,2001,41.65694214,-87.60498784,"(41.656942, -87.604988)"
Crack,6,1182255,1853149,2010,41.75225858,-87.60768236,"(41.752259, -87.607682)"
Heroin,15,1143522,1905725,2009,41.89734376,-87.74831157,"(41.897344, -87.748312)"
Heroin,14,1154768,1909215,2003,41.90670277,-87.70691261,"(41.906703, -87.706913)"
Crack,11,1150443,1898202,2004,41.87656753,-87.72308792,"(41.876568, -87.723088)"
Cannabis,12,1166026,1890731,2006,41.85574817,-87.66608537,"(41.855748, -87.666085)"
Heroin,7,1172407,1861492,2001,41.77537506,-87.64352566,"(41.775375, -87.643526)"
Cannabis,8,1160294,1865452,2010,41.78649989,-87.68782168,"(41.7865, -87.687822)"
Cannabis,9,1165936,1868618,2007,41.79506968,-87.66704517,"(41.79507, -87.667045)"
Cocaine,1,1176350,1900971,2005,41.88362097,-87.62788271,"(41.883621, -87.627883)"
Cannabis,14,1154852,1919953,2010,41.93616704,-87.70631563,"(41.936167, -87.706316)"
Cannabis,2,1177086,1868422,2010,41.79428741,-87.62616415,"(41.794287, -87.626164)"
Cannabis,10,1151579,1894452,2012,41.86625487,-87.7190154,"(41.866255, -87.719015)"
Crack,11,1150882,1905965,2003,41.89786144,-87.72127273,"(41.897861, -87.721273)"
Heroin,11,1150837,1907397,2002,41.90179187,-87.7214005,"(41.901792, -87.7214)"
Hallucinogens,11,1144667,1900557,2013,41.88314066,-87.7442364,"(41.883141, -87.744236)"
Crack,10,1152129,1886252,2013,41.84374227,-87.71721229,"(41.843742, -87.717212)"
Crack,10,1152291,1892251,2014,41.86020106,-87.71645963,"(41.860201, -87.71646)"
Cannabis,5,1176427,1825854,2004,41.67749025,-87.62985655,"(41.67749, -87.629857)"
Cocaine,17,1154275,1928596,2004,41.95989559,-87.7082045,"(41.959896, -87.708204)"
Heroin,15,1142743,1903853,2003,41.89222131,-87.75121942,"(41.892221, -87.751219)"
Crack,11,1149441,1899029,2006,41.8788564,-87.72674551,"(41.878856, -87.726746)"
Heroin,15,1144423,1898602,2004,41.8777805,-87.74518159,"(41.877781, -87.745182)"
Crack,25,1137607,1910051,2011,41.90932345,-87.76993256,"(41.909323, -87.769933)"
Crack,5,1178826,1833164,2008,41.69749587,-87.6208542,"(41.697496, -87.620854)"
Cannabis,24,1163047,1949438,2005,42.01690659,-87.67536591,"(42.016907, -87.675366)"
Cannabis,3,1191363,1859596,2001,41.76973403,-87.5740975,"(41.769734, -87.574098)"
Cannabis,6,1171468,1848302,2014,41.73920063,-87.64735347,"(41.739201, -87.647353)"
Cannabis,14,1163625,1910678,2004,41.91053525,-87.67433597,"(41.910535, -87.674336)"
Cannabis,7,1168174,1859488,2009,41.76996795,-87.65910092,"(41.769968, -87.659101)"
Cannabis,12,1166364,1894479,2008,41.8660258,-87.66473762,"(41.866026, -87.664738)"
Cannabis,8,1160795,1862517,2009,41.77843551,-87.68606575,"(41.778436, -87.686066)"
Cannabis,12,1167289,1892529,2010,41.86065502,-87.66139791,"(41.860655, -87.661398)"
Cannabis,9,1168845,1871322,2006,41.80242739,-87.65629975,"(41.802427, -87.6563)"
Crack,20,1168376,1932523,2005,41.97037743,-87.65624879,"(41.970377, -87.656249)"
Cannabis,6,1169735,1850906,2009,41.7463841,-87.65362752,"(41.746384, -87.653628)"
Heroin,10,1149617,1892762,2010,41.86165561,-87.726262,"(41.861656, -87.726262)"
Heroin,11,1149578,1898382,2012,41.8770783,-87.72625927,"(41.877078, -87.726259)"
