Drug,District,X Coordinate,Y Coordinate,Year,Latitude,Longitude
Cannabis,19,1169188,1924102,2006,41.94725226,-87.65350869
Cannabis,9,1166249,1869317,2006,41.79698115,-87.66587749
Cannabis,8,1156591,1864016,2008,41.78263478,-87.70143759
Cannabis,19,1167881,1930702,2012,41.96539126,-87.6581217
Cannabis,10,1154985,1887868,2009,41.84812007,-87.70668801
Hallucinogens,2,1176925,1868147,2007,41.79353642,-87.62676281
Cannabis,5,1185054,1831475,2009,41.6927174,-87.5981037
Cocaine,10,1147192,1884754,2011,41.83972732,-87.73536854
Cocaine,6,1172973,1853652,2004,41.75384867,-87.64168188
Heroin,25,1147315,1907975,2003,41.90344618,-87.73432253
Heroin,11,1149506,1901447,2012,41.8854904,-87.72644405
Cannabis,7,1168490,1859998,2007,41.77136065,-87.65792792
Cannabis,15,1141351,1900733,2005,41.88368545,-87.75640875
Crack,7,1174009,1864387,2009,41.78328385,-87.63756707
Cannabis,12,1160408,1900166,2003,41.88175667,-87.68644519
Hallucinogens,8,1161534,1859955,2008,41.77138973,-87.6834275
Cocaine,8,1145786,1874180,2003,41.81073748,-87.74079562
Cannabis,8,1150606,1868988,2010,41.79639731,-87.72325128
Cannabis,11,1157390,1895869,2001,41.87002717,-87.6976441
Crack,9,1164556,1870500,2004,41.80026336,-87.67205256
Cannabis,16,1139231,1932487,2013,41.97086068,-87.76341866
Cannabis,5,1179298,1830113,2001,41.68911277,-87.61921862
Cannabis,17,1150243,1929812,2011,41.96331214,-87.72299623
Cannabis,4,1195902,1850372,2001,41.74431155,-87.55776468
Cannabis,19,1158180,1931457,2006,41.96766726,-87.69376937
Crack,4,1198273,1849788,2007,41.74265004,-87.54909677
Heroin,2,1176163,1881816,2001,41.83106255,-87.62914626
Cannabis,17,1152902,1929945,2005,41.96362471,-87.71321641
Crack,10,1151918,1893645,2004,41.8640337,-87.71779213
Cocaine,9,1156257,1868983,2011,41.79627167,-87.70252854
Crack,12,1166282,1893812,2003,41.86419725,-87.6650577
Cannabis,12,1165666,1889803,2010,41.85320933,-87.66743315
Crack,1,1176849,1895074,2007,41.86742799,-87.62622876
Crack,7,1167661,1866107,2002,41.78814233,-87.66079161
Heroin,25,1147997,1915213,2012,41.92329486,-87.73163085
Cannabis,25,,,2008,,
Cannabis,7,1170404,1862690,2007,41.77870637,-87.65083355
Crack,5,1182142,1833293,2013,41.69777395,-87.60870896
Crack,9,1164243,1871300,2001,41.80246525,-87.67317789
Heroin,11,1152231,1905334,2012,41.8961034,-87.71633463
Cannabis,11,1153541,1905948,2009,41.89776232,-87.71150689
Heroin,2,1180684,1881421,2003,41.82987575,-87.61257075
Cannabis,11,,,2016,,
Crack,22,1169381,1847086,2003,41.73590915,-87.65503498
Cannabis,10,1153327,1890813,2006,41.85623453,-87.71269487
Crack,15,1142189,1905675,2002,41.89723139,-87.75320881
Crack,10,1152590,1893393,2005,41.86332894,-87.71533189
Heroin,10,1149635,1892172,2002,41.86003623,-87.72621124
Cannabis,3,1182280,1864386,2004,41.78309345,-87.60724313
Cannabis,24,1163300,1947549,2009,42.0117178,-87.67448844
Cannabis,10,1155282,1892116,2016,41.85977111,-87.705484
Crack,18,1171084,1908425,2005,41.90419237,-87.64700079
Crack,7,1165118,1862029,2006,41.77700599,-87.67023113
Crack,18,1171084,1908425,2004,41.90419237,-87.64700079
Cannabis,25,1130619,1917467,2007,41.92979697,-87.79543298
Heroin,2,1176893,1880831,2003,41.82834318,-87.6264976
Cannabis,11,1152207,1906086,2013,41.89816743,-87.71640292
Cannabis,6,1166922,1852328,2002,41.75034678,-87.66389447
Crack,1,1176315,1886573,2005,41.84411271,-87.62844534
Heroin,12,1165476,1900090,2007,41.88144179,-87.66783781
Cannabis,9,1171505,1883103,2007,41.8346977,-87.64619891
Cannabis,19,1170057,1924785,2011,41.94910748,-87.65029449
Crack,22,1172734,1839039,2013,41.71375388,-87.64298726
Crack,15,1140896,1898816,2005,41.87843334,-87.75812676
Cannabis,9,1167263,1868591,2003,41.79496726,-87.66217982
Heroin,11,1156734,1895231,2003,41.86828974,-87.70006976
Cannabis,15,1141775,1898081,2011,41.87640019,-87.7549174
Cannabis,6,1177779,1842365,2014,41.72276838,-87.62441036
Heroin,2,1180426,1879579,2004,41.8248271,-87.61357396
Cannabis,11,1149797,1897617,2009,41.8749748,-87.72547505
Crack,14,1154104,1908087,2001,41.90362072,-87.7093819
Crack,1,1176315,1886573,2005,41.84411271,-87.62844534
Crack,10,1148210,1889032,2014,41.8514472,-87.73152287
Cannabis,25,1143918,1912865,2009,41.91692927,-87.74667774
Heroin,7,,,2016,,
Cannabis,22,1166923,1844834,2012,41.72978213,-87.66410436
Crack,2,1180959,1879551,2001,41.82473799,-87.61161943
Crack,18,1171084,1908425,2005,41.90419237,-87.64700079
Cannabis,5,1182920,1830534,2004,41.69018489,-87.60594567
Crack,4,1195901,1852290,2008,41.74957471,-87.557705
Cannabis,6,1177762,1841949,2006,41.7216272,-87.62448518
Cannabis,8,1161163,1861320,2008,41.77514316,-87.68474973
Cannabis,11,1150764,1898079,2014,41.87622373,-87.72191252
Heroin,11,,,2002,,
Heroin,10,1147919,1890711,2014,41.85606018,-87.73254781
Cannabis,7,1171676,1864700,2005,41.78419424,-87.64611143
Crack,18,1173227,1905648,2008,41.89652481,-87.63921159
Cannabis,22,1167327,1842111,2016,41.72230118,-87.6627021
Cannabis,6,1182932,1852532,2007,41.75054978,-87.60522061
Cannabis,17,1151347,1931652,2007,41.96833957,-87.71888866
Heroin,15,1142883,1904629,2014,41.89434814,-87.7506859
Cannabis,4,1191942,1855662,2007,41.75892478,-87.5721028
Cannabis,6,1177192,1852623,2007,41.75093086,-87.62625176
Cannabis,24,1158855,1949037,2004,42.01589362,-87.69080247
Cannabis,16,1137633,1920696,2006,41.93853405,-87.76957996
Cannabis,7,1172035,1862166,2001,41.77723277,-87.64486958
Cannabis,9,1172841,1870749,2002,41.80076771,-87.64166167
Heroin,15,1143882,1906208,2016,41.89866242,-87.7469772
Cannabis,14,1159145,1909441,2004,41.9072341,-87.69082786
Crack,22,1172425,1846529,2011,41.73431429,-87.64389924
Cannabis,12,1161960,1889408,2001,41.85220347,-87.68104644
Cannabis,4,1195158,1837678,2008,41.70949645,-87.56090809
Heroin,22,1172710,1839701,2012,41.71557103,-87.64305572
Cannabis,9,1175585,1878825,2002,41.82286797,-87.63135664
Crack,11,1158319,1896592,2003,41.87199222,-87.69421368
Cannabis,8,1159571,1866760,2010,41.79010408,-87.69043673
Crack,15,1139388,1904432,2006,41.89387196,-87.76352697
Heroin,18,1172273,1908264,2006,41.90372439,-87.64263807
Cannabis,14,1157332,1910513,2006,41.91021283,-87.69745862
Cannabis,6,1183278,1852595,2014,41.75071461,-87.60395076
Heroin,11,1148398,1898312,2001,41.87690903,-87.73059373
Cannabis,1,1176760,1885391,2005,41.84085918,-87.62684797
Crack,5,1170066,1828249,2004,41.68420269,-87.65307059
Cannabis,17,1155814,1921343,2015,41.93996193,-87.70274259
Cannabis,25,1141270,1916997,2008,41.92831721,-87.75630445
Cocaine,25,1149977,1920998,2008,41.93913105,-87.72420455
Heroin,2,1179849,1881887,2005,41.83117367,-87.61562005
Crack,11,1159921,1899604,2005,41.88022455,-87.68824895
Heroin,15,1144153,1897573,2014,41.87496187,-87.74619882
Crack,10,1156014,1889736,2007,41.8532254,-87.70286118
Crack,12,1161440,1900312,2002,41.8821359,-87.68265164
Cannabis,25,1138073,1909083,2002,41.90665873,-87.76824409
Cannabis,7,1174383,1862290,2005,41.77752113,-87.63625819
Cannabis,7,1166686,1865425,2006,41.78629171,-87.66438601
Cannabis,10,1151995,1890664,2009,41.85585198,-87.71758795
Cannabis,2,1181257,1873991,2008,41.80947405,-87.61069771
Cannabis,15,1140213,1903609,2003,41.89159847,-87.76051715
Heroin,8,1158819,1861853,2008,41.77665398,-87.69332805
Crack,24,1157828,1939764,2005,41.99046927,-87.69483597
Heroin,3,1182846,1855923,2012,41.75985703,-87.60543062
Cannabis,6,1174634,1853673,2007,41.75386949,-87.63559428
Cannabis,5,1176716,1827189,2005,41.68114722,-87.62875876
Crack,25,1140777,1908566,2006,41.90519071,-87.75832379
Crack,19,1169108,1930067,2002,41.96362218,-87.65362885
Heroin,11,1150448,1894424,2015,41.86620017,-87.72316816
Cannabis,8,1161539,1859806,2011,41.77098074,-87.6834133
Cannabis,11,1154432,1898265,2016,41.87666164,-87.70843982
Crack,3,1180137,1861343,2010,41.77479254,-87.61519315
Cannabis,25,1147902,1907992,2011,41.90348156,-87.7321659
Cannabis,25,1151314,1910377,2014,41.90995993,-87.71957009
Heroin,4,1192651,1855679,2008,41.75895419,-87.56950385
Cannabis,11,1149333,1907703,2013,41.90266087,-87.72691698
Crack,14,1157345,1914452,2008,41.92102149,-87.69730355
Cannabis,11,1152038,1907755,2008,41.90275067,-87.7169796
Cannabis,3,1190759,1858794,2007,41.76754789,-87.57633734
Crack,20,,,2002,,
Cannabis,4,1199891,1815384,2010,41.64820164,-87.54432325
Cannabis,10,1153931,1887842,2007,41.84806976,-87.71055696
Cannabis,25,1143096,1910515,2002,41.91049601,-87.74975655
Cannabis,16,1131137,1922061,2014,41.94239451,-87.79342311
Crack,3,1179567,1863737,2005,41.78137496,-87.61720958
Heroin,14,1161743,1910619,2002,41.91041282,-87.68125137
Crack,6,1172844,1854475,2009,41.75610993,-87.64213038
Cocaine,10,1152999,1886496,2003,41.84439467,-87.71401309
Methamphetamines,3,1179329,1855653,2009,41.75919706,-87.61832853
Cannabis,17,1152529,1931289,2010,41.96732013,-87.71455213
Cannabis,25,1141309,1909477,2004,41.9076808,-87.75634705
Crack,11,1150150,1897733,2015,41.87528625,-87.72417595
Crack,2,1184627,1874075,2003,41.80962613,-87.59833465
Heroin,15,1140847,1899507,2004,41.88033043,-87.75828968
Cannabis,19,1168958,1924328,2007,41.94787742,-87.65434752
Cannabis,25,1139088,1910086,2016,41.90939267,-87.76449109
Cannabis,22,1171352,1829608,2013,41.68790405,-87.64832338
Hallucinogens,25,1138735,1909052,2013,41.90656167,-87.76581301
Crack,1,1175750,1891467,2001,41.85755491,-87.63037174
Crack,11,1152786,1898459,2002,41.87722673,-87.71447831
Cannabis,25,1146792,1908733,2008,41.90553621,-87.73622426
Heroin,9,1175276,1879274,2014,41.82410699,-87.63247679
Crack,10,1150328,1891440,2006,41.85801405,-87.72368648
Cannabis,11,1147140,1897299,2005,41.87415339,-87.73523869
Cannabis,7,1169153,1859989,2007,41.77132164,-87.65549785
Cannabis,4,1185959,1851268,2011,41.7470104,-87.5941682
Cannabis,6,1184344,1852832,2012,41.7513401,-87.60003707
Crack,5,1177990,1828045,2002,41.68346753,-87.62406948
Heroin,10,1151905,1894122,2009,41.8653429,-87.7178273
Crack,22,1173778,1845908,2006,41.73258034,-87.63896083
Crack,2,1178911,1886079,2001,41.84269827,-87.61893368
Cannabis,9,1168147,1872632,2009,41.80603724,-87.65882191
Cannabis,15,1139106,1907450,2010,41.90215885,-87.76448918
Cannabis,19,1168694,1930057,2007,41.96360374,-87.65515127
Cannabis,7,1164135,1861936,2009,41.77677153,-87.67383741
Crack,11,1146811,1896180,2002,41.871089,-87.73647521
Cannabis,4,1196007,1854855,2001,41.75661064,-87.55723179
Cannabis,12,1156332,1899869,2005,41.88102501,-87.70142023
Cannabis,6,1177483,1852629,2006,41.75094076,-87.62518522
Crack,24,1167780,1939847,2005,41.99048758,-87.65822805
Cannabis,7,1174107,1860327,2010,41.77214058,-87.63732824
Crack,25,1146981,1912932,2005,41.91705508,-87.73542247
Crack,2,1176228,1880774,2002,41.82820175,-87.62893912
Cannabis,25,1144715,1920202,2002,41.93704772,-87.74356413
Cannabis,22,1173537,1845651,2008,41.73188043,-87.63985131
Heroin,10,1149910,1894209,2010,41.86562066,-87.72514881
Cocaine,8,1156103,1863884,2003,41.78228238,-87.70323031
Cannabis,2,1176943,1867515,2004,41.79180174,-87.62671586
Cannabis,11,1153544,1899807,2007,41.88091075,-87.71165928
Heroin,15,1143201,1906197,2007,41.89864498,-87.74947878
Cannabis,9,1157619,1869009,2011,41.79631548,-87.69753324
Cannabis,15,1140834,1898814,2007,41.87842899,-87.75835446
Cannabis,3,1180140,1858253,2014,41.7663132,-87.61527673
Heroin,25,1149915,1907716,2011,41.90268524,-87.72477883
Crack,18,1173227,1905648,2004,41.89652481,-87.63921159
Crack,15,1142839,1906407,2010,41.89922799,-87.75080316
Heroin,9,1175650,1876440,2003,41.81632186,-87.63118968
Crack,25,,,2002,,
Cannabis,15,1141020,1900686,2009,41.88356257,-87.75762539
Cannabis,9,1165550,1870572,2009,41.80043989,-87.66840521
Cannabis,11,1154228,1895173,2012,41.86818094,-87.70927139
Crack,6,1183670,1850481,2003,41.74490445,-87.60258009
Heroin,2,1180566,1880990,2007,41.82869577,-87.61301695
Cannabis,4,1193725,1854382,2014,41.75536888,-87.56561019
Cannabis,4,1193871,1854220,2008,41.75492076,-87.56508045
Cannabis,15,1144147,1901839,2014,41.8866684,-87.74611368
Cannabis,8,1161171,1856839,2007,41.76284649,-87.68484426
Cannabis,8,1153443,1851302,2002,41.74780844,-87.71331522
Cannabis,15,1140270,1899131,2011,41.87930923,-87.76041761
Cannabis,9,1167573,1869338,2011,41.79701047,-87.66102163
Cannabis,10,1151204,1893775,2013,41.86440446,-87.72040981
Cannabis,5,1179129,1827057,2014,41.6807305,-87.61992997
Cannabis,9,1165234,1871443,2001,41.80283672,-87.66953941
Cannabis,7,1166617,1867978,2005,41.79329893,-87.66456619
Heroin,11,1150588,1904749,2012,41.89453036,-87.72238438
Crack,7,1173387,1858479,2005,41.76708541,-87.64002214
Cannabis,24,1156540,1941196,2008,41.99442499,-87.69953455
Cannabis,6,1177678,1841947,2007,41.72162361,-87.62479291
Cannabis,10,1153617,1892328,2010,41.86038611,-87.71159015
Cannabis,10,1150904,1894227,2015,41.86565067,-87.72149929
Heroin,12,1156845,1907504,2008,41.90196577,-87.69932937
Cannabis,3,1187940,1864073,2014,41.78210152,-87.586502
Cannabis,4,1198546,1852355,2004,41.74968724,-87.54801068
Crack,15,1141626,1902438,2006,41.8883591,-87.75535675
Cannabis,4,1194680,1837176,2006,41.70813066,-87.56267501
Cocaine,5,1178033,1838218,2006,41.71138272,-87.62360521
Heroin,15,1143539,1904989,2012,41.89532377,-87.74826757
Cannabis,14,1153759,1910434,2009,41.91006798,-87.71058658
Cannabis,5,1179570,1830575,2007,41.69037437,-87.6182088
Cannabis,10,1152452,1893217,2002,41.8628487,-87.71584313
Crack,14,1153861,1909440,2004,41.90733832,-87.7102384
Cannabis,12,1162705,1906997,2002,41.90045366,-87.67781904
Cannabis,9,1160868,1883170,2010,41.83510842,-87.68522717
Cannabis,11,1150522,1903059,2013,41.88989412,-87.72267095
Crack,2,1180032,1879224,2005,41.823862,-87.61503031
Crack,25,1143233,1910935,2007,41.91164598,-87.74924275
Crack,11,1157070,1899614,2008,41.88031032,-87.69871726
Heroin,7,1169298,1866822,2013,41.79006908,-87.65476868
Heroin,15,1144208,1899225,2005,41.87949413,-87.74595537
Methamphetamines,8,1151231,1847480,2013,41.73736365,-87.72152035
Cannabis,15,1144203,1899587,2009,41.8804876,-87.74596464
Cannabis,22,1174272,1830372,2001,41.68993637,-87.63761096
Crack,8,1158661,1862746,2007,41.77910773,-87.69388293
Crack,15,1141706,1900092,2004,41.88191991,-87.755121
Crack,15,1143281,1904861,2006,41.89497735,-87.74921835
Cocaine,14,1159223,1918085,2013,41.93095227,-87.69030324
Cannabis,6,1177810,1847135,2005,41.73585717,-87.62415286
Methamphetamines,14,1158168,1908296,2014,41.90411215,-87.69444814
Cannabis,18,1172063,1908604,2001,41.904662,-87.6433994
Cocaine,25,1130590,1910554,2008,41.91082733,-87.79569881
Heroin,11,1150882,1905965,2003,41.89786144,-87.72127273
Cocaine,22,1170385,1836500,2003,41.70683784,-87.65166379
Cannabis,8,1145082,1875536,2003,41.81447184,-87.74334372
Cannabis,22,1171491,1835776,2007,41.70482697,-87.64763475
Cannabis,3,1190894,1858321,2014,41.76624668,-87.57585778
Heroin,11,1150840,1907302,2004,41.90153112,-87.72139197
Cannabis,11,1152582,1904735,2014,41.89445275,-87.71506132
Crack,11,1157823,1896455,2009,41.8716264,-87.69603844
Cannabis,1,1179409,1894252,2001,41.86511412,-87.61685591
Cannabis,19,1160057,1920957,2003,41.93881602,-87.68715891
Cannabis,10,1152937,1892892,2006,41.86194728,-87.71407134
Cannabis,3,1182850,1855767,2008,41.75942886,-87.60542079
Crack,12,1166242,1893811,2008,41.86419536,-87.66520457
Heroin,2,1181286,1881718,2008,41.83067685,-87.61035287
Cannabis,7,1165101,1861189,2001,41.77470128,-87.67031719
Heroin,10,1158251,1893455,2012,41.86338537,-87.69454904
Crack,17,1146553,1930633,2003,41.96563635,-87.7365422
Cannabis,10,1149040,1888425,2005,41.84976552,-87.72849223
Cannabis,11,1150844,1899387,2006,41.87981146,-87.72158455
Crack,11,1156896,1899881,2010,41.88104652,-87.69934893
Heroin,1,1176667,1889435,2002,41.85195831,-87.6270672
Cannabis,22,1172847,1834922,2003,41.70245373,-87.64269434
Heroin,11,1144969,1897276,2007,41.87413151,-87.74321027
Cannabis,19,1169269,1921430,2011,41.93991842,-87.65328888
Cannabis,12,1156155,1903601,2011,41.89126955,-87.70196934
Cannabis,4,1201660,1829983,2012,41.68821818,-87.53735791
Cannabis,24,1164720,1944797,2008,42.00413615,-87.66934218
Cocaine,10,1161435,1887275,2005,41.84636122,-87.68303263
Crack,7,1168951,1867389,2013,41.7916325,-87.65602465
Cannabis,3,1183522,1863840,2009,41.7815663,-87.60270662
Cannabis,16,,,2016,,
Cannabis,19,1169547,1921440,2008,41.9399398,-87.65226686
Cannabis,5,1179017,1831388,2010,41.69261794,-87.62020871
Cannabis,12,1158626,1906885,2003,41.90023088,-87.69280448
Cannabis,14,1154789,1910619,2013,41.91055505,-87.7067978
Cannabis,3,1180251,1857371,2004,41.76389036,-87.61489688
Heroin,15,1142224,1904404,2002,41.89374297,-87.75311183
Crack,15,1143181,1906196,2009,41.89864261,-87.74955226
Heroin,15,1139956,1897391,2012,41.87454019,-87.76161314
Crack,3,1182619,1864513,2005,41.78343408,-87.60599632
Crack,6,1166831,1847996,2011,41.73846109,-87.66435135
Cannabis,22,1165655,1844067,2005,41.72770433,-87.66877112
Crack,2,1176637,1870101,2001,41.79890488,-87.62776007
Crack,19,1168772,1931854,2005,41.96853307,-87.65481217
Cannabis,11,1153483,1905125,2011,41.89550508,-87.71174182
Crack,7,1172219,1856901,2011,41.76278094,-87.64434966
Heroin,11,1152357,1894798,2006,41.86718902,-87.71615014
Heroin,11,1156857,1899215,2004,41.87921974,-87.6995102
Crack,18,1172421,1908991,2001,41.90571604,-87.64207292
Cannabis,4,1202129,1840573,2014,41.71726613,-87.53528173
Cannabis,19,1167612,1930696,2016,41.96538061,-87.65911092
Heroin,11,1158112,1896918,2010,41.87289103,-87.69496477
Cannabis,6,1166816,1852326,2010,41.75034356,-87.66428296
Crack,11,1144723,1898704,2005,41.87805475,-87.74407748
Cannabis,19,1169203,1921389,2001,41.93980735,-87.65353264
Cannabis,25,1144145,1910633,2009,41.91080017,-87.7458999
Cannabis,11,1151521,1906765,2013,41.90004419,-87.71890469
Cannabis,9,1158379,1877130,2009,41.8185851,-87.69452488
Cannabis,4,1191270,1855645,2008,41.75889442,-87.57456615
Crack,4,1194833,1855559,2009,41.75857145,-87.56151104
Cannabis,16,1133754,1928588,2015,41.96025965,-87.78365041
Cannabis,12,1160874,1901237,2005,41.88468594,-87.68470432
Crack,11,1144596,1896959,2001,41.87326865,-87.74458775
Cannabis,25,1143592,1910859,2004,41.91143071,-87.74792578
Heroin,6,1180878,1855228,2002,41.75799534,-87.6126646
Cannabis,11,1145890,1907604,2007,41.9024553,-87.73956636
Cannabis,22,1171009,1836513,2006,41.70685993,-87.64937833
Cannabis,15,1142269,1903111,2006,41.89019398,-87.75297868
Heroin,14,1158634,1910540,2009,41.91026033,-87.69267483
Cannabis,6,1166373,1852732,2002,41.75146712,-87.66589478
Crack,8,1140546,1861917,2007,41.77718326,-87.76031558
Heroin,15,1139316,1900198,2009,41.88225464,-87.76389459
Heroin,11,1150734,1894431,2011,41.86621379,-87.72211804
Crack,10,1151705,1894455,2011,41.86626062,-87.71855276
Crack,11,1155588,1896533,2003,41.87188568,-87.70424195
Cannabis,20,1155809,1938617,2008,41.98736291,-87.7022934
Heroin,7,1169711,1859040,2006,41.76870538,-87.65347992
Heroin,11,1144604,1897969,2001,41.87604007,-87.74453294
Heroin,11,1149057,1899862,2013,41.88114968,-87.72813393
Heroin,15,1138541,1904943,2002,41.8952896,-87.76662537
Crack,6,1173733,1848790,2004,41.74048992,-87.63904051
Cannabis,10,1155454,1886196,2012,41.8435225,-87.70501164
Cannabis,25,1149308,1908360,2008,41.90446423,-87.72699175
Crack,10,1149911,1894141,2006,41.86543404,-87.72514691
Heroin,2,1176851,1885605,2001,41.84144435,-87.62650757
Cannabis,5,1178230,1831223,2007,41.692183,-87.62309502
Crack,2,1176474,1875517,2001,41.81377055,-87.62819487
Crack,7,1169516,1858868,2010,41.76823762,-87.65419967
Heroin,15,1139563,1899114,2003,41.8792755,-87.76301405
